Query,Abundance,BGC_product,Sample,Data_group
SRR7162320_115472_1-16049,1394.6904,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_117073_187114-207377,2830.3325,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_117152_1-3827,1510.5698,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_11737_1-15626,8736.823,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_117574_1-7450,1605.4481,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_118170_1-3206,923.7896,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_1186_10191-29456,1642.1986,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_118814_1-1076,529.3231,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_119051_2204-23830,1984.358,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_119939_4293-24562,2295.628,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_120151_1-6982,18921.16,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_120430_1-1183,674.02576,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_12164_1-6828,14705.91,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_122123_1-3922,11690.186,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_122154_1-7315,1105.6234,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_125162_1-1152,840.4842,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_125235_1-3363,804.4514,T1PKS,SRR7162320,Postmenopause_Case
SRR7162320_125653_1-3376,1509.9196,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_12659_87767-172272,2430.3638,hybrid,SRR7162320,Postmenopause_Case
SRR7162320_127032_1-3602,917.1016,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_127035_1-15013,2115.001,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_130834_1-6538,1406.8925,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_130942_116846-137115,5552.2153,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_131097_13451-29045,1572.248,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_13229_1-2676,989.6922,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_133200_1-1712,731.90063,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_136930_1-11679,2009.2076,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_138118_1-1361,774.1887,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_139119_1-1449,687.8646,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_140617_1-2447,1338.3423,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_144040_1-7372,1379.0691,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_145406_1-11603,4677.9517,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_145703_10195-21605,6738.191,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_14656_1-1254,703.9915,lanthipeptide-class-i,SRR7162320,Postmenopause_Case
SRR7162320_147217_1-3330,1975.4723,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_147484_1-2109,1053.2255,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_148353_1-13817,2071.3594,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_149993_1-1211,12110.621,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_151321_6389-18321,2646.5806,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_151715_1-1788,13299.101,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_154425_1-13693,4280.062,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_157312_1-2561,689.4224,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_157679_1-1614,2787.7678,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_157752_1-12405,2573.4282,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_159432_29287-50312,1813.5405,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_159467_156819-178444,3905.693,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_1600_52511-64652,1925.5559,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_160632_1-18898,1463.2102,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_16123_1-2706,789.29,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_162455_1-15517,1532.4341,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_162801_1-38313,1868.6262,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_163019_1-12840,3182.6594,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_165639_1-2815,738.4951,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_166528_1-1246,822.78735,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_166682_1-1284,510.11255,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_17106_1-2415,683.93396,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_174603_1-1373,829.64557,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_17471_1-8322,8962.126,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_175402_1-4820,1081.2031,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_17596_1-5618,1500.4213,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_176559_6440-21254,1628.1141,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_176767_1-8109,1215.1002,thiopeptide,SRR7162320,Postmenopause_Case
SRR7162320_18012_1-1836,558.3842,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_18904_19917-29597,8015.8496,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_18985_1-1952,919.1023,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_2067_1-1488,688.9742,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_20704_108244-122852,13664.723,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_20802_8444-40347,2591.2249,betalactone,SRR7162320,Postmenopause_Case
SRR7162320_21442_1-12040,2668.0005,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_22016_90659-111420,4005.1318,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_2260_1-10159,1424.0195,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_22912_1-16366,3862.9026,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_23854_113230-125398,34522.26,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_24157_1-4314,1366.4489,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_24404_1-1869,883.73444,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_24684_10339-30614,6244.3965,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_28206_1-26464,2244.72,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_29428_1-10822,2289.3643,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_30364_1-4402,1138.5857,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_31227_1-4017,1595.085,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_32171_695-11523,2056.4663,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_33076_190403-212007,2497.8025,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_33234_81808-102077,24817.787,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_33387_1-14520,4967.8877,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_33534_13381-34119,6026.7207,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_35650_1-5106,2175.1387,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_35713_1-19217,2292.493,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_36596_12969-33232,4537.807,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_3675_59182-71392,6835.46,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_38301_1-1954,684.9777,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_38474_1-6336,1595.5718,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_39102_1-5927,1527.9015,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_40015_1-1011,676.0259,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_40095_1-4378,1053.7621,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_40475_1-1102,801.09357,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_4119_1-7064,2765.5195,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_41560_1-2449,953.5166,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_41946_1-13057,1875.6777,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_42709_1-9611,5123.0615,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_43560_21433-43118,5863.341,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_44530_47576-79366,4983.1978,betalactone,SRR7162320,Postmenopause_Case
SRR7162320_45156_1-15221,2984.1504,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_45367_15582-30527,2677.0383,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_45530_1-2088,736.4896,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_46451_268993-312638,213702.66,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_46885_1-15820,12615.1045,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_47790_1-26854,1401.9276,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_4915_1-2147,809.0978,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_49410_1-1843,6165.2524,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_49969_1-2173,930.4687,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_51830_1-4176,4057.5112,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_52442_1-15245,10453.304,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_52733_8953-62192,2477.6143,hybrid,SRR7162320,Postmenopause_Case
SRR7162320_55640_1-1439,1919.6154,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_55947_113774-128911,6736.572,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_56157_173514-195174,3804.724,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_56157_195616-216191,3666.268,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_56402_1-4099,15937.445,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_5720_1-6262,1678.0947,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_58610_1-1069,692.62616,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_59103_1-15413,2437.0295,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_6008_1-1208,542.20575,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_60137_5663-26318,3481.1162,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_60582_13103-30364,61699.79,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_60806_13001-25383,4528.174,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_61333_1-17337,26044.914,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_61689_1-1057,781.3151,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_63255_1-1536,815.7641,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_6374_1-12768,9657.579,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_64855_1-11167,1267.4277,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_68161_1-2084,778.89764,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_68404_61450-82167,2977.24,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_69285_1-3476,1040.4642,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_70389_1-2680,807.57336,NRPS-like,SRR7162320,Postmenopause_Case
SRR7162320_71011_1-1787,764.9266,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_72408_1-8844,1265.4559,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_73484_1-1201,1209.2899,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_73665_5039-26801,1476.0244,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_75208_1-1582,756.0423,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_7592_1-11291,1490.5903,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_75933_1-14229,2003.3787,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_77270_18851-39578,3276.6807,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_77805_13740-25929,5861.3843,RiPP-like,SRR7162320,Postmenopause_Case
SRR7162320_79492_479644-500246,5418.248,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_79492_70365-91983,4805.322,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_7958_1-13216,13982.377,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_80888_1-4333,939.83276,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_8242_1-1182,554.1324,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_84885_10399-28996,2090.1123,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_84885_131606-153213,2251.0054,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_85471_1-2845,850.8243,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_86434_1-19746,1629.6808,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_86923_1-10335,1215.154,NRPS,SRR7162320,Postmenopause_Case
SRR7162320_90491_162586-184111,4549.5894,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_91023_10640-31200,13017.891,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_91711_105025-125291,2529.218,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_91813_1-1152,988.8054,arylpolyene,SRR7162320,Postmenopause_Case
SRR7162320_92023_1-11074,1267.7855,resorcinol,SRR7162320,Postmenopause_Case
SRR7162320_92209_1-5963,1198.7046,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_92662_20156-31709,1651.375,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_93258_1-2274,3256.0125,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_93351_1-1028,637.14465,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_94360_1-1270,784.81537,ranthipeptide,SRR7162320,Postmenopause_Case
SRR7162320_94501_1-4310,865.56024,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_95750_1896-22159,1536.0247,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_98081_1-1025,694.5752,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_98887_1-12715,29198.77,RRE-containing,SRR7162320,Postmenopause_Case
SRR7162320_98936_1-23441,3095.4692,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162320_99258_1-1016,1065.1067,cyclic-lactone-autoinducer,SRR7162320,Postmenopause_Case
SRR7162322_100568_1-3149,800.9702,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_102476_97399-118790,41300.22,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_10268_45624-61608,4148.319,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_10268_68189-110778,3870.429,hybrid,SRR7162322,Postmenopause_Case
SRR7162322_102943_1-4516,1183.0919,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_10296_44470-78270,4330.4087,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_103525_1-5992,1063.6582,NRPS-like,SRR7162322,Postmenopause_Case
SRR7162322_104794_1-2184,757.50085,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_105608_13495-31494,3807.4902,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_105851_1-1600,898.3834,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_106592_84117-100879,1926.9299,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_107283_27318-49323,3646.7834,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_109445_1-1265,1114.8562,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_110110_1-4617,3465.7578,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_111486_1-3011,927.7533,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_111887_1-5144,2256.57,betalactone,SRR7162322,Postmenopause_Case
SRR7162322_112427_1-1131,1079.0856,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_11261_48950-106275,2700.936,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_114068_1-2392,997.7631,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_114763_1-1316,824.34717,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_116218_1-20341,1171.9867,hybrid,SRR7162322,Postmenopause_Case
SRR7162322_117050_1193-15834,1494.787,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_118604_1-1638,1159.0178,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_120258_1-10493,2427.0122,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_12186_1-17583,8017.693,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_123327_1-9793,4251.0737,thiopeptide,SRR7162322,Postmenopause_Case
SRR7162322_123587_363-17705,6400.6436,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_12421_7900-20810,47175.574,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_12517_76925-88347,7991.7144,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_127323_1-4483,1173.6511,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_129096_1-11989,1542.7925,betalactone,SRR7162322,Postmenopause_Case
SRR7162322_12938_1-1904,7293.049,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_130276_1-2223,793.0123,T1PKS,SRR7162322,Postmenopause_Case
SRR7162322_131339_1-46573,12793.866,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_132760_1-1520,1034.881,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_13310_7594-28967,2352.5024,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_133665_14261-31110,2227.6252,terpene,SRR7162322,Postmenopause_Case
SRR7162322_14604_1-8825,2891.884,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_15508_38010-57756,17255.709,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_16288_1-11183,37343.242,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_17157_1-1681,3952.797,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_17862_26731-47445,10031.438,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_17895_1-5740,968.60803,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_18063_1-8614,3120.1458,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_19208_33900-54151,1889.5786,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_19552_1-1021,637.5166,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_19692_12482-39025,3913.2578,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_20253_148193-169110,8347.125,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_20655_1-1489,746.78424,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_20723_1-2890,966.5968,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_20895_1-1438,1207.0552,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_21036_5889-49323,1609.7156,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_21461_1-1416,632.0577,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_21600_1-5028,3414.4006,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_22386_13205-33471,1656.675,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_23296_10073-30949,3488.045,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_23741_47616-59955,5934.097,RiPP-like,SRR7162322,Postmenopause_Case
SRR7162322_23893_1-4949,20194.174,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_25104_567-20914,21491.027,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_25218_1-4795,859.7279,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_25668_182745-203011,45046.027,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_2603_65766-81451,41514.9,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_26963_1-17106,3833.662,resorcinol,SRR7162322,Postmenopause_Case
SRR7162322_27943_12726-32992,2443.5283,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_28013_63662-84634,9214.913,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_28739_2708-13692,10712.617,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_29773_1-3244,7591.2124,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_30359_174633-186322,35178.445,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_3045_6448-27187,41399.434,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_32495_1-15394,1693.0823,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_33195_1-4638,1181.2086,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_33853_1-15948,1311.1554,LAP,SRR7162322,Postmenopause_Case
SRR7162322_36354_1369-22639,4755.8374,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_37360_1-1868,580.7498,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_37647_1-13538,1244.065,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_38117_40249-60506,2599.912,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_38537_1-1086,549.4128,terpene,SRR7162322,Postmenopause_Case
SRR7162322_38576_1-1246,631.22754,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_38952_83258-105977,2734.7827,hybrid,SRR7162322,Postmenopause_Case
SRR7162322_39173_1-1266,599.8329,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_40429_1-10539,9477.818,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_40740_1-2578,1146.6997,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_41026_1-3228,924.1985,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_4114_1-12367,6585.6235,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_42710_7400-27978,6745,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_43146_1-12943,6491.6094,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_43313_1-43367,2390.8428,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_44925_3012-18707,9268.42,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_45428_115359-136977,3702.0278,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_45584_1-1486,602.28394,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_46917_1-11035,3551.4172,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_47374_36047-79938,8959.6,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_47813_174240-194839,4140.5645,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_48172_18570-30738,7691.2354,RiPP-like,SRR7162322,Postmenopause_Case
SRR7162322_48991_1-2182,9421.508,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_49481_25695-46444,6973.0435,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_50915_1-1005,539.7217,NRPS-like,SRR7162322,Postmenopause_Case
SRR7162322_53230_1-1101,591.1937,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_53486_390-21751,2083.4006,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_53488_1-12253,2016.4242,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_5476_98298-133222,2254.3257,NRPS-like,SRR7162322,Postmenopause_Case
SRR7162322_5510_1-2207,872.49286,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_55143_1-1930,10258.208,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_56727_1-36270,4058.8057,resorcinol,SRR7162322,Postmenopause_Case
SRR7162322_56925_1-1312,868.2033,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_58612_1-1781,1126.8699,resorcinol,SRR7162322,Postmenopause_Case
SRR7162322_5890_1-21807,7707.11,hybrid,SRR7162322,Postmenopause_Case
SRR7162322_58914_1-8951,2075.511,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_6031_1-4196,1072.9482,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_62874_1-1108,954.6207,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_6317_1765-48052,2106.9644,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_63398_1-1276,935.2077,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_63431_1-4181,1407.6206,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_63880_54118-74384,42376.344,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_64140_1-4274,1256.4257,RiPP-like,SRR7162322,Postmenopause_Case
SRR7162322_64558_28906-42238,3911.6274,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_64855_1-11022,2972.4355,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_66515_1-1477,514.1426,cyclic-lactone-autoinducer,SRR7162322,Postmenopause_Case
SRR7162322_66579_151380-172165,16479.29,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_66954_1-3806,1026.1241,arylpolyene,SRR7162322,Postmenopause_Case
SRR7162322_67384_1-14040,2804.8232,RRE-containing,SRR7162322,Postmenopause_Case
SRR7162322_68326_1-3803,1233.7462,NRPS,SRR7162322,Postmenopause_Case
SRR7162322_69513_1-1590,1245.1788,ranthipeptide,SRR7162322,Postmenopause_Case
SRR7162322_70959_112514-132783,4452.825,RRE-containing,SRR7162322,Postmenopause_Case
